path_lp_idx	path_design_idx	launch_name	capture_name	launch_ff_idx	capture_ff_idx	data_ss	data_ff	slack_ss_x0	slack_ff_x0
2438	2438	FF_513	FF_1407	333	1393	0.166300000	0.193200000	0.097700000	0.181500000
2439	2439	FF_517	FF_1407	337	1393	0.180600000	0.160000000	0.083400000	0.148300000
2440	2440	FF_295	FF_1407	96	1393	0.236300000	0.204100000	0.051700000	0.183100000
2441	2441	FF_840	FF_1407	717	1393	0.223800000	0.210800000	0.052200000	0.195800000
2442	2442	FF_1101	FF_1407	1032	1393	0.234800000	0.245200000	-0.013800000	0.254200000
2443	2443	FF_68	FF_1407	1253	1393	0.252700000	0.223200000	0.136300000	0.152000000
2444	2444	FF_1192	FF_1407	1135	1393	0.241600000	0.203700000	0.055400000	0.178300000
2445	2445	FF_534	FF_1407	354	1393	0.167600000	0.172800000	0.073400000	0.172100000
2446	2446	FF_924	FF_1397	827	1379	0.165000000	0.192100000	0.051000000	0.207600000
2447	2447	FF_376	FF_417	181	223	0.202200000	0.197400000	0.136800000	0.155000000
2448	2448	FF_1333	FF_417	1306	223	0.182100000	0.205600000	0.162900000	0.159200000
2449	2449	FF_31	FF_1408	598	1394	0.209300000	0.253300000	0.166700000	0.183200000
2450	2450	FF_802	FF_1408	671	1394	0.176100000	0.165900000	0.011900000	0.188500000
2451	2451	FF_156	FF_1398	834	1380	0.221200000	0.214600000	0.062800000	0.196500000
2452	2452	FF_431	FF_1398	241	1380	0.192800000	0.230400000	0.059200000	0.226100000
2453	2453	FF_537	FF_418	357	224	0.159100000	0.216100000	0.125900000	0.198200000
2454	2454	FF_750	FF_1410	613	1399	0.157700000	0.188900000	0.142300000	0.159800000
2455	2455	FF_293	FF_1410	94	1399	0.184100000	0.181200000	0.169900000	0.131500000
2456	2456	FF_1153	FF_1409	1091	1395	0.152000000	0.239100000	0.117000000	0.226900000
2457	2457	FF_333	FF_1409	135	1395	0.198300000	0.168100000	0.074700000	0.152300000
2458	2458	FF_1186	FF_1399	1127	1382	0.218100000	0.172000000	0.104900000	0.133800000
2459	2459	FF_1315	FF_419	1287	225	0.245000000	0.185300000	0.111000000	0.130400000
2460	2460	FF_451	FF_419	266	225	0.212800000	0.217100000	0.089200000	0.192000000
2461	2461	FF_629	FF_420	463	226	0.210900000	0.185300000	0.125100000	0.139500000
2462	2462	FF_1135	FF_420	1071	226	0.162800000	0.150700000	0.224200000	0.080700000
2463	2463	FF_679	FF_420	518	226	0.197400000	0.166700000	0.066600000	0.154000000
2464	2464	FF_195	FF_420	1381	226	0.159700000	0.236800000	0.223300000	0.174100000
2465	2465	FF_886	FF_420	783	226	0.176700000	0.158100000	0.073300000	0.157400000
2466	2466	FF_1346	FF_420	1320	226	0.172800000	0.233500000	0.149200000	0.197500000
2467	2467	FF_423	FF_420	229	226	0.176500000	0.208000000	0.102500000	0.191700000
2468	2468	FF_753	FF_420	616	226	0.156900000	0.251200000	0.143100000	0.224200000
2469	2469	FF_244	FF_420	40	226	0.193200000	0.160500000	0.183800000	0.101800000
2470	2470	FF_983	FF_420	892	226	0.192900000	0.241800000	0.064100000	0.237700000
2471	2471	FF_598	FF_1411	430	1400	0.158200000	0.212300000	0.197800000	0.157800000
2472	2472	FF_1145	FF_1411	1083	1400	0.228600000	0.227400000	0.095400000	0.191400000
2473	2473	FF_1355	FF_1411	1329	1400	0.153100000	0.216300000	0.124900000	0.196700000
2474	2474	FF_87	FF_1411	247	1400	0.190100000	0.217200000	0.251900000	0.124600000
2475	2475	FF_17	FF_421	1500	227	0.188000000	0.243700000	0.342000000	0.108900000
2476	2476	FF_523	FF_421	343	227	0.229100000	0.231100000	0.096900000	0.195000000
2477	2477	FF_1052	FF_421	971	227	0.175500000	0.220100000	0.144500000	0.186700000
2478	2478	FF_1434	FF_1412	1423	1401	0.233200000	0.166500000	0.044800000	0.149900000
2479	2479	FF_935	FF_1412	842	1401	0.182900000	0.154500000	0.127100000	0.125600000
2480	2480	FF_858	FF_1412	749	1401	0.231700000	0.162100000	0.124300000	0.108800000
2481	2481	FF_1345	FF_422	1319	228	0.174600000	0.156600000	0.139400000	0.124200000
2482	2482	FF_1212	FF_1413	1164	1402	0.231500000	0.224200000	0.064500000	0.200800000
2483	2483	FF_1271	FF_423	1239	229	0.251100000	0.191100000	0.086900000	0.148300000
2484	2484	FF_142	FF_423	740	229	0.197700000	0.242700000	0.151300000	0.193600000
2485	2485	FF_209	FF_1414	1498	1403	0.164600000	0.158300000	0.255400000	0.076900000
2486	2486	FF_1123	FF_424	1059	230	0.225700000	0.217200000	0.129300000	0.164600000
2487	2487	FF_642	FF_424	476	230	0.162800000	0.190600000	0.181200000	0.141600000
2488	2488	FF_1260	FF_1415	1222	1404	0.215300000	0.204500000	0.205700000	0.122500000
2489	2489	FF_590	FF_1415	422	1404	0.176500000	0.215300000	0.290500000	0.111500000
2490	2490	FF_676	FF_425	512	231	0.234100000	0.226700000	0.007900000	0.222500000
2491	2491	FF_1385	FF_425	1366	231	0.251300000	0.219600000	0.087700000	0.175600000
2492	2492	FF_559	FF_425	380	231	0.230500000	0.164800000	0.131500000	0.111900000
2493	2493	FF_1027	FF_1416	940	1405	0.170000000	0.161800000	0.144000000	0.131600000
2494	2494	FF_1407	FF_426	1393	232	0.253000000	0.207700000	0.085000000	0.167600000
2495	2495	FF_889	FF_426	786	232	0.239500000	0.171000000	-0.002500000	0.175900000
2496	2496	FF_93	FF_426	288	232	0.212000000	0.246300000	0.148000000	0.192300000
2497	2497	FF_1123	FF_426	1059	232	0.242100000	0.201200000	0.112900000	0.148600000
2498	2498	FF_228	FF_426	20	232	0.253800000	0.201800000	0.112200000	0.148500000
2499	2499	FF_285	FF_426	85	232	0.191800000	0.162700000	0.202200000	0.094700000
2500	2500	FF_917	FF_426	818	232	0.152900000	0.154200000	0.102100000	0.151200000
2501	2501	FF_933	FF_426	840	232	0.153800000	0.208200000	0.163200000	0.178000000
2502	2502	FF_768	FF_426	632	232	0.252900000	0.233400000	0.063100000	0.199500000
2503	2503	FF_130	FF_426	659	232	0.240700000	0.208800000	0.116300000	0.156200000
2504	2504	FF_170	FF_1417	1051	1406	0.254700000	0.181300000	0.119300000	0.120800000
2505	2505	FF_77	FF_1417	66	1406	0.205800000	0.154400000	0.224200000	0.070300000
2506	2506	FF_618	FF_427	452	233	0.178300000	0.242400000	0.085700000	0.228500000
2507	2507	FF_1358	FF_427	1332	233	0.172600000	0.160900000	0.081400000	0.154600000
2508	2508	FF_33	FF_1418	715	1407	0.210000000	0.193800000	0.274000000	0.082400000
2509	2509	FF_694	FF_1418	533	1407	0.172700000	0.172700000	0.103300000	0.153200000
2510	2510	FF_545	FF_428	365	234	0.140600000	0.221400000	0.052400000	0.242800000
2511	2511	FF_140	FF_1420	732	1409	0.226600000	0.193400000	0.155400000	0.129200000
2512	2512	FF_708	FF_1420	557	1409	0.190300000	0.250400000	0.156700000	0.199600000
2513	2513	FF_703	FF_1420	552	1409	0.218300000	0.233000000	0.134700000	0.179400000
2514	2514	FF_1009	FF_1420	921	1409	0.153500000	0.177100000	0.160500000	0.146600000
2515	2515	FF_1155	FF_1419	1093	1408	0.229100000	0.223400000	0.115900000	0.178200000
2516	2516	FF_1061	FF_429	983	235	0.217500000	0.157600000	0.067500000	0.138300000
2517	2517	FF_1025	FF_430	938	238	0.209500000	0.235700000	-0.050500000	0.276900000
2518	2518	FF_1	FF_430	951	238	0.180600000	0.163800000	0.283400000	0.057800000
2519	2519	FF_280	FF_1421	80	1410	0.197000000	0.219500000	0.203000000	0.147200000
2520	2520	FF_351	FF_1421	153	1410	0.168500000	0.170800000	0.195500000	0.116800000
2521	2521	FF_348	FF_1421	150	1410	0.187600000	0.229700000	0.167400000	0.180200000
2522	2522	FF_1415	FF_1421	1404	1410	0.229000000	0.178700000	0.028000000	0.170900000
2523	2523	FF_171	FF_431	1052	241	0.247900000	0.155400000	0.028100000	0.138900000
2524	2524	FF_1322	FF_431	1294	241	0.216500000	0.152000000	0.065500000	0.133800000
2525	2525	FF_1408	FF_1422	1394	1411	0.191400000	0.152100000	0.160600000	0.104100000
2526	2526	FF_31	FF_1422	598	1411	0.213700000	0.233700000	0.238300000	0.130600000
2527	2527	FF_707	FF_432	556	242	0.161500000	0.187400000	0.106500000	0.173400000
2528	2528	FF_639	FF_1423	473	1412	0.208900000	0.243200000	0.118100000	0.199800000
2529	2529	FF_646	FF_1423	480	1412	0.175600000	0.191000000	0.063400000	0.186600000
2530	2530	FF_1249	FF_433	1208	243	0.160700000	0.209100000	0.120300000	0.189600000
2531	2531	FF_544	FF_1424	364	1413	0.214700000	0.179900000	0.052300000	0.166900000
2532	2532	FF_1459	FF_434	1450	244	0.208900000	0.199400000	0.031100000	0.201400000
2533	2533	FF_957	FF_434	864	244	0.251300000	0.219100000	-0.052300000	0.242100000
2534	2534	FF_1328	FF_434	1300	244	0.207300000	0.252800000	0.054700000	0.243600000
2535	2535	FF_774	FF_434	638	244	0.206900000	0.218000000	0.006100000	0.232900000
2536	2536	FF_322	FF_434	124	244	0.196600000	0.228700000	0.087400000	0.211400000
2537	2537	FF_49	FF_434	1019	244	0.192100000	0.176300000	0.153900000	0.124200000
2538	2538	FF_1386	FF_434	1367	244	0.252900000	0.191000000	0.021100000	0.175900000
2539	2539	FF_884	FF_434	781	244	0.251700000	0.229200000	-0.069700000	0.258700000
2540	2540	FF_1064	FF_434	986	244	0.201600000	0.153500000	0.049400000	0.148700000
2541	2541	FF_344	FF_434	146	244	0.151800000	0.251100000	0.123200000	0.238600000
2542	2542	FF_1270	FF_1425	1238	1414	0.189400000	0.199100000	0.120600000	0.166700000
2543	2543	FF_952	FF_1425	859	1414	0.230700000	0.189300000	0.025300000	0.184800000
2544	2544	FF_1384	FF_435	1365	245	0.233300000	0.208600000	0.074700000	0.179200000
2545	2545	FF_426	FF_1426	232	1415	0.151200000	0.203000000	0.096800000	0.198400000
2546	2546	FF_7	FF_1426	1055	1415	0.187700000	0.165500000	0.303300000	0.044900000
2547	2547	FF_279	FF_1426	79	1415	0.190700000	0.209400000	0.154300000	0.161000000
2548	2548	FF_1390	FF_1426	1371	1415	0.155400000	0.165000000	0.117600000	0.150200000
2549	2549	FF_539	FF_1426	359	1415	0.162800000	0.244500000	0.091200000	0.238300000
2550	2550	FF_1036	FF_1426	953	1415	0.221600000	0.213200000	0.027400000	0.208000000
2551	2551	FF_1155	FF_1426	1093	1415	0.181000000	0.159300000	0.122000000	0.132400000
2552	2552	FF_946	FF_1426	853	1415	0.200700000	0.217600000	0.045300000	0.217800000
2553	2553	FF_141	FF_1426	733	1415	0.207400000	0.213800000	0.132600000	0.167900000
2554	2554	FF_709	FF_1426	558	1415	0.196400000	0.211400000	0.108600000	0.178900000
2555	2555	FF_394	FF_436	199	246	0.203600000	0.182600000	0.038400000	0.181800000
2556	2556	FF_1349	FF_1427	1323	1416	0.224700000	0.170600000	0.066300000	0.146300000
2557	2557	FF_238	FF_437	34	251	0.242600000	0.201400000	0.068400000	0.172900000
2558	2558	FF_1005	FF_437	917	251	0.222600000	0.152600000	0.023400000	0.155800000
2559	2559	FF_385	FF_1428	190	1417	0.199800000	0.223900000	0.089200000	0.200600000
2560	2560	FF_1181	FF_1428	1122	1417	0.182000000	0.150100000	0.138000000	0.114000000
2561	2561	FF_673	FF_1428	509	1417	0.197700000	0.239900000	0.016300000	0.246100000
2562	2562	FF_528	FF_1428	348	1417	0.230100000	0.235700000	0.064900000	0.211300000
2563	2563	FF_1320	FF_438	1292	252	0.240000000	0.243400000	0.019000000	0.236100000
2564	2564	FF_1356	FF_1430	1330	1419	0.213500000	0.213800000	0.062500000	0.195800000
2565	2565	FF_258	FF_1430	55	1419	0.151200000	0.225600000	0.170800000	0.188700000
2566	2566	FF_144	FF_1430	745	1419	0.253700000	0.245900000	0.126300000	0.183300000
2567	2567	FF_812	FF_1430	681	1419	0.226400000	0.199600000	0.055600000	0.181100000
2568	2568	FF_198	FF_1430	1392	1419	0.197700000	0.251200000	0.183300000	0.188000000
2569	2569	FF_35	FF_1430	722	1419	0.197000000	0.174500000	0.256000000	0.076200000
2570	2570	FF_156	FF_1430	834	1419	0.236100000	0.218100000	0.127900000	0.163300000
2571	2571	FF_531	FF_1430	351	1419	0.231500000	0.243200000	0.061500000	0.220500000
2572	2572	FF_641	FF_1430	475	1419	0.169500000	0.209100000	0.165500000	0.163000000
2573	2573	FF_1451	FF_1430	1442	1419	0.178000000	0.208200000	0.104000000	0.192500000
2574	2574	FF_762	FF_1429	626	1418	0.219100000	0.220800000	0.068900000	0.197300000
2575	2575	FF_215	FF_1429	4	1418	0.184600000	0.171100000	0.190400000	0.109000000
2576	2576	FF_528	FF_1429	348	1418	0.198700000	0.217600000	0.096300000	0.193200000
2577	2577	FF_57	FF_1429	1141	1418	0.247400000	0.236800000	0.207600000	0.135600000
2578	2578	FF_112	FF_1429	541	1418	0.169100000	0.203400000	0.113900000	0.175800000
2579	2579	FF_1138	FF_1429	1074	1418	0.197600000	0.220700000	0.158400000	0.162400000
2580	2580	FF_908	FF_1429	807	1418	0.216100000	0.188700000	0.025900000	0.188700000
2581	2581	FF_19	FF_1429	42	1418	0.224100000	0.160300000	0.227900000	0.061100000
2582	2582	FF_608	FF_1429	442	1418	0.194300000	0.192300000	0.104700000	0.159300000
2583	2583	FF_1118	FF_439	1049	253	0.216400000	0.166700000	-0.032400000	0.194900000
2584	2584	FF_413	FF_439	219	253	0.211300000	0.216400000	0.002700000	0.230600000
2585	2585	FF_866	FF_439	760	253	0.228300000	0.175800000	0.039700000	0.164700000
2586	2586	FF_595	FF_440	427	254	0.228700000	0.174100000	0.124300000	0.125700000
2587	2587	FF_496	FF_440	316	254	0.199100000	0.150500000	0.095900000	0.131100000
2588	2588	FF_647	FF_440	481	254	0.180700000	0.219800000	0.005300000	0.242600000
2589	2589	FF_883	FF_440	780	254	0.186600000	0.214900000	0.022400000	0.234200000
2590	2590	FF_1305	FF_440	1277	254	0.227800000	0.168200000	0.047200000	0.157900000
2591	2591	FF_1012	FF_440	924	254	0.236700000	0.229200000	-0.008700000	0.241300000
2592	2592	FF_1272	FF_440	1240	254	0.165500000	0.221800000	0.123500000	0.202600000
2593	2593	FF_521	FF_1431	341	1420	0.152100000	0.188300000	0.150900000	0.161300000
2594	2594	FF_961	FF_441	868	256	0.234500000	0.245400000	0.016500000	0.243600000
2595	2595	FF_239	FF_441	35	256	0.159400000	0.216200000	0.201600000	0.162900000
2596	2596	FF_323	FF_441	125	256	0.184100000	0.173900000	0.151900000	0.131800000
2597	2597	FF_1432	FF_441	1421	256	0.198000000	0.161700000	0.074000000	0.147900000
2598	2598	FF_1296	FF_441	1266	256	0.226000000	0.166600000	0.084000000	0.137000000
2599	2599	FF_1156	FF_441	1094	256	0.203900000	0.206000000	0.114100000	0.172800000
2600	2600	FF_412	FF_441	218	256	0.233600000	0.151100000	0.016400000	0.145800000
2601	2601	FF_1237	FF_441	1196	256	0.199300000	0.170800000	0.098700000	0.144000000
2602	2602	FF_1	FF_441	951	256	0.226900000	0.226100000	0.346100000	0.067900000
2603	2603	FF_864	FF_441	756	256	0.223000000	0.210600000	0.105000000	0.164900000
2604	2604	FF_323	FF_1432	125	1421	0.157400000	0.166900000	0.182600000	0.123600000
2605	2605	FF_79	FF_1432	171	1421	0.253200000	0.157100000	0.195800000	0.057600000
2606	2606	FF_1351	FF_442	1325	257	0.224800000	0.238900000	0.076200000	0.210600000
2607	2607	FF_304	FF_442	105	257	0.169000000	0.196000000	0.169000000	0.153800000
2608	2608	FF_1181	FF_1433	1122	1422	0.198100000	0.206900000	0.140900000	0.163300000
2609	2609	FF_418	FF_1433	224	1422	0.202300000	0.195700000	0.061700000	0.184900000
2610	2610	FF_83	FF_443	236	258	0.178600000	0.171000000	0.199400000	0.106700000
2611	2611	FF_858	FF_1434	749	1423	0.160500000	0.204600000	0.193500000	0.152900000
2612	2612	FF_1273	FF_444	1241	259	0.152400000	0.176600000	0.172600000	0.137900000
2613	2613	FF_1093	FF_444	1023	259	0.203300000	0.184900000	0.061700000	0.173400000
2614	2614	FF_1086	FF_1435	1010	1426	0.199400000	0.236100000	0.105600000	0.204400000
2615	2615	FF_484	FF_445	304	260	0.161600000	0.171800000	0.140400000	0.144400000
2616	2616	FF_210	FF_445	1499	260	0.232000000	0.163400000	0.142000000	0.101200000
2617	2617	FF_491	FF_1436	311	1427	0.225000000	0.204900000	0.124000000	0.156500000
2618	2618	FF_438	FF_1436	252	1427	0.158600000	0.152800000	0.161400000	0.113500000
2619	2619	FF_632	FF_1436	466	1427	0.209800000	0.244300000	0.108200000	0.203800000
2620	2620	FF_217	FF_1436	6	1427	0.174400000	0.217500000	0.223600000	0.144300000
2621	2621	FF_91	FF_446	286	261	0.178400000	0.202800000	0.197600000	0.141400000
2622	2622	FF_175	FF_1437	1128	1428	0.238800000	0.160300000	0.168200000	0.083100000
2623	2623	FF_527	FF_1437	347	1428	0.152300000	0.178100000	0.165700000	0.142600000
2624	2624	FF_255	FF_1437	52	1428	0.178000000	0.236100000	0.148000000	0.195600000
2625	2625	FF_41	FF_447	773	262	0.166600000	0.164100000	0.291400000	0.065200000
2626	2626	FF_849	FF_447	735	262	0.205300000	0.154400000	0.114700000	0.120400000
2627	2627	FF_312	FF_1438	113	1429	0.212800000	0.237500000	0.102200000	0.204000000
2628	2628	FF_46	FF_1438	974	1429	0.233200000	0.229000000	0.181800000	0.144400000
2629	2629	FF_125	FF_1438	607	1429	0.200400000	0.230000000	0.169600000	0.166100000
2630	2630	FF_853	FF_1438	739	1429	0.192100000	0.234200000	0.091900000	0.213400000
2631	2631	FF_1181	FF_1438	1122	1429	0.167600000	0.196600000	0.165400000	0.153700000
2632	2632	FF_1489	FF_1438	1481	1429	0.163900000	0.254800000	0.080100000	0.251100000
2633	2633	FF_810	FF_1438	679	1429	0.208500000	0.157600000	0.070500000	0.138500000
2634	2634	FF_1435	FF_1438	1426	1429	0.175800000	0.193800000	0.090200000	0.183100000
2635	2635	FF_1207	FF_1438	1159	1429	0.189600000	0.231400000	0.138400000	0.188600000
2636	2636	FF_1360	FF_1438	1334	1429	0.245400000	0.192500000	0.063600000	0.159000000
2637	2637	FF_684	FF_448	523	263	0.194600000	0.227600000	0.062400000	0.217800000
2638	2638	FF_1262	FF_1440	1224	1431	0.175700000	0.163400000	0.204300000	0.097100000
2639	2639	FF_1025	FF_1440	938	1431	0.158900000	0.184300000	0.104100000	0.174100000
2640	2640	FF_319	FF_1440	121	1431	0.201000000	0.156700000	0.130000000	0.115400000
2641	2641	FF_628	FF_1440	462	1431	0.222100000	0.229800000	0.092900000	0.190200000
2642	2642	FF_683	FF_1440	522	1431	0.170700000	0.252800000	0.065300000	0.249700000
2643	2643	FF_1027	FF_1440	940	1431	0.198500000	0.163400000	0.064500000	0.153200000
2644	2644	FF_276	FF_1440	76	1431	0.207200000	0.234200000	0.147800000	0.180300000
2645	2645	FF_1273	FF_1440	1241	1431	0.174600000	0.162200000	0.145400000	0.124300000
2646	2646	FF_585	FF_1440	416	1431	0.206500000	0.218200000	0.156500000	0.160300000
2647	2647	FF_330	FF_1440	132	1431	0.177500000	0.221900000	0.139500000	0.185900000
2648	2648	FF_945	FF_1439	852	1430	0.202900000	0.230400000	0.053100000	0.225100000
2649	2649	FF_574	FF_1439	402	1430	0.193800000	0.246500000	0.169200000	0.188600000
2650	2650	FF_232	FF_1439	24	1430	0.150900000	0.228700000	0.190100000	0.183800000
2651	2651	FF_1248	FF_449	1207	264	0.212300000	0.203900000	0.149700000	0.148100000
2652	2652	FF_820	FF_449	692	264	0.206900000	0.157000000	0.121100000	0.117000000
2653	2653	FF_1238	FF_450	1197	265	0.202600000	0.229400000	0.085400000	0.207300000
2654	2654	FF_833	FF_1441	706	1432	0.252500000	0.245200000	0.054500000	0.210100000
2655	2655	FF_1462	FF_1441	1454	1432	0.152800000	0.188000000	0.184200000	0.142600000
2656	2656	FF_752	FF_451	615	266	0.151900000	0.242200000	0.122100000	0.225300000
2657	2657	FF_328	FF_1442	130	1433	0.252500000	0.172800000	0.078500000	0.131500000
2658	2658	FF_366	FF_1442	168	1433	0.218600000	0.209400000	0.145400000	0.149100000
2659	2659	FF_85	FF_1442	239	1433	0.210600000	0.214800000	0.201400000	0.133200000
2660	2660	FF_716	FF_1442	565	1433	0.253100000	0.166500000	0.078900000	0.119600000
2661	2661	FF_1055	FF_1442	977	1433	0.177700000	0.152600000	0.101300000	0.131200000
2662	2662	FF_443	FF_1442	258	1433	0.249200000	0.207600000	0.021800000	0.193400000
2663	2663	FF_1125	FF_1442	1061	1433	0.224600000	0.224200000	0.112400000	0.176500000
2664	2664	FF_1449	FF_1442	1440	1433	0.170000000	0.153100000	0.103000000	0.139400000
2665	2665	FF_1427	FF_1442	1416	1433	0.211800000	0.194400000	0.074200000	0.173900000
2666	2666	FF_959	FF_1442	866	1433	0.192900000	0.245500000	0.053100000	0.244500000
2667	2667	FF_1481	FF_452	1473	267	0.210400000	0.205500000	0.108600000	0.170500000
2668	2668	FF_1096	FF_452	1027	267	0.227200000	0.246100000	0.032800000	0.238800000
2669	2669	FF_143	FF_1443	741	1434	0.240100000	0.153200000	0.083900000	0.112400000
2670	2670	FF_601	FF_1443	433	1434	0.161400000	0.241800000	0.195600000	0.187100000
2671	2671	FF_424	FF_453	230	268	0.188400000	0.199900000	0.064600000	0.193700000
2672	2672	FF_1100	FF_1444	1031	1435	0.171300000	0.199400000	0.085700000	0.191800000
2673	2673	FF_534	FF_1444	354	1435	0.176600000	0.166600000	0.101400000	0.149100000
2674	2674	FF_1099	FF_1444	1030	1435	0.223600000	0.236800000	0.033400000	0.229200000
2675	2675	FF_1475	FF_454	1467	269	0.201600000	0.236400000	0.117400000	0.201500000
2676	2676	FF_1447	FF_454	1438	269	0.195800000	0.195200000	0.082200000	0.180700000
2677	2677	FF_93	FF_454	288	269	0.178900000	0.178300000	0.158100000	0.133100000
2678	2678	FF_305	FF_454	106	269	0.157400000	0.228000000	0.170600000	0.190500000
2679	2679	FF_177	FF_1445	1139	1436	0.253700000	0.165400000	0.148300000	0.089600000
2680	2680	FF_192	FF_1445	1352	1436	0.248600000	0.248100000	0.159400000	0.169100000
2681	2681	FF_494	FF_1445	314	1436	0.215800000	0.202700000	0.113200000	0.163300000
2682	2682	FF_1310	FF_455	1282	270	0.151900000	0.154600000	0.129100000	0.136900000
2683	2683	FF_5	FF_1446	399	1437	0.189900000	0.182500000	0.329100000	0.049600000
2684	2684	FF_932	FF_456	839	271	0.219000000	0.242800000	0.106000000	0.207400000
2685	2685	FF_635	FF_456	469	271	0.196700000	0.194300000	0.136300000	0.148700000
2686	2686	FF_1253	FF_1447	1212	1438	0.211500000	0.210900000	0.128500000	0.163300000
2687	2687	FF_932	FF_1447	839	1438	0.243100000	0.208100000	0.059900000	0.181200000
2688	2688	FF_456	FF_1447	271	1438	0.197200000	0.187000000	0.056800000	0.180500000
2689	2689	FF_341	FF_457	143	272	0.184000000	0.187100000	0.154000000	0.145300000
2690	2690	FF_872	FF_457	766	272	0.226700000	0.196100000	0.048300000	0.177400000
2691	2691	FF_1374	FF_457	1354	272	0.160000000	0.203800000	0.254000000	0.123500000
2692	2692	FF_1035	FF_457	949	272	0.235200000	0.166600000	0.021800000	0.157700000
2693	2693	FF_615	FF_457	449	272	0.221800000	0.161300000	0.088200000	0.125600000
2694	2694	FF_585	FF_457	416	272	0.211700000	0.219900000	0.166300000	0.156900000
2695	2695	FF_432	FF_457	242	272	0.231100000	0.231600000	0.106900000	0.187500000
2696	2696	FF_212	FF_457	1	272	0.163900000	0.160800000	0.242100000	0.085300000
2697	2697	FF_726	FF_457	579	272	0.224300000	0.179000000	0.013700000	0.176400000
2698	2698	FF_999	FF_457	911	272	0.239800000	0.152700000	0.038200000	0.137400000
2699	2699	FF_270	FF_1448	70	1439	0.229400000	0.222200000	0.104600000	0.180700000
2700	2700	FF_1332	FF_1448	1305	1439	0.169500000	0.163900000	0.147500000	0.127100000
2701	2701	FF_1427	FF_458	1416	273	0.244500000	0.226400000	0.056500000	0.200800000
2702	2702	FF_1349	FF_458	1323	273	0.150400000	0.152900000	0.165600000	0.118000000
2703	2703	FF_969	FF_1450	877	1441	0.172500000	0.196600000	0.041500000	0.206900000
2704	2704	FF_1458	FF_1449	1449	1440	0.168700000	0.220600000	0.121300000	0.197300000
2705	2705	FF_1125	FF_1449	1061	1440	0.176200000	0.216000000	0.163800000	0.167000000
2706	2706	FF_682	FF_459	521	274	0.210400000	0.217400000	0.007600000	0.227200000
2707	2707	FF_733	FF_460	586	275	0.232300000	0.155000000	-0.021300000	0.167900000
2708	2708	FF_136	FF_460	713	275	0.178800000	0.203400000	0.191200000	0.144800000
2709	2709	FF_753	FF_460	616	275	0.169700000	0.164000000	0.078300000	0.160800000
2710	2710	FF_643	FF_460	477	275	0.212400000	0.235000000	0.082600000	0.208500000
2711	2711	FF_603	FF_460	435	275	0.153600000	0.227200000	0.179400000	0.186700000
2712	2712	FF_678	FF_460	517	275	0.219500000	0.219900000	-0.007500000	0.231000000
2713	2713	FF_1137	FF_1451	1073	1442	0.166400000	0.232700000	0.202600000	0.167600000
2714	2714	FF_459	FF_1451	274	1442	0.206800000	0.210700000	0.090200000	0.181500000
2715	2715	FF_1162	FF_461	1100	277	0.167200000	0.190500000	0.114800000	0.177500000
2716	2716	FF_724	FF_1452	577	1443	0.208900000	0.208000000	0.023100000	0.208700000
2717	2717	FF_229	FF_1452	21	1443	0.246600000	0.233400000	0.064400000	0.202900000
2718	2718	FF_913	FF_1452	812	1443	0.182900000	0.181200000	0.031100000	0.192600000
2719	2719	FF_891	FF_462	788	278	0.197700000	0.211900000	-0.001700000	0.237500000
2720	2720	FF_1243	FF_462	1202	278	0.219500000	0.204100000	0.073500000	0.182900000
2721	2721	FF_926	FF_1453	829	1444	0.200100000	0.223200000	0.056900000	0.218400000
2722	2722	FF_374	FF_463	179	279	0.161100000	0.217100000	0.094900000	0.213100000
2723	2723	FF_536	FF_463	356	279	0.201800000	0.151300000	0.019200000	0.164400000
2724	2724	FF_680	FF_1454	519	1445	0.173500000	0.193300000	0.043500000	0.199700000
2725	2725	FF_614	FF_464	448	280	0.219400000	0.172300000	0.085600000	0.138600000
2726	2726	FF_1448	FF_464	1439	280	0.240700000	0.226700000	0.042300000	0.209900000
2727	2727	FF_1308	FF_464	1280	280	0.225600000	0.244000000	0.090400000	0.211900000
2728	2728	FF_1279	FF_1455	1247	1446	0.232500000	0.216700000	0.067500000	0.188500000
2729	2729	FF_817	FF_1455	689	1446	0.155400000	0.181700000	0.119600000	0.163500000
2730	2730	FF_990	FF_1455	900	1446	0.203600000	0.246200000	0.025400000	0.252700000
2731	2731	FF_701	FF_1455	550	1446	0.177800000	0.197200000	0.124200000	0.165900000
2732	2732	FF_71	FF_1455	26	1446	0.220000000	0.199200000	0.178000000	0.126600000
2733	2733	FF_245	FF_1455	41	1446	0.180400000	0.215200000	0.161600000	0.170100000
2734	2734	FF_564	FF_1455	385	1446	0.222100000	0.154800000	0.121900000	0.108900000
2735	2735	FF_96	FF_1455	386	1446	0.243700000	0.235100000	0.145300000	0.166600000
2736	2736	FF_2	FF_1455	952	1446	0.197000000	0.241300000	0.352000000	0.093400000
2737	2737	FF_72	FF_1455	27	1446	0.233400000	0.207100000	0.164600000	0.134500000
2738	2738	FF_371	FF_465	176	281	0.216800000	0.194900000	0.106200000	0.157700000
2739	2739	FF_940	FF_465	847	281	0.253600000	0.235800000	0.023400000	0.222500000
2740	2740	FF_67	FF_1456	1252	1447	0.183300000	0.183600000	0.230700000	0.101700000
2741	2741	FF_640	FF_1456	474	1447	0.198200000	0.246300000	0.108800000	0.211700000
